140001214,Assault with Deadly Weapon,2/17/14 16:34,N MATHILDA AV & W CALIFORNIA AV,Sunnyvale Department of Public Safety,2/17/14,16:34
140001207,Robbery,2/17/14 12:25,500 Block S MURPHY AV,Sunnyvale Department of Public Safety,2/17/14,12:25
140001210,Theft from Vehicle,2/17/14 11:43,1100 Block LAWRENCE EX,Sunnyvale Department of Public Safety,2/17/14,11:43
140001192,Breaking & Entering,2/16/14 13:25,1100 Block BLAIR AV,Sunnyvale Department of Public Safety,2/16/14,13:25
140001170,Robbery,2/15/14 20:24,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,2/15/14,20:24
140001142,Breaking & Entering,2/14/14 15:18,900 Block ERICA DR,Sunnyvale Department of Public Safety,2/14/14,15:18
140001139,Other Sexual Offense,2/14/14 14:32,1200 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,2/14/14,14:32
140001122,Theft from Vehicle,2/13/14 18:10,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,2/13/14,18:10
140001121,Theft from Vehicle,2/13/14 18:05,100 Block W EVELYN AV,Sunnyvale Department of Public Safety,2/13/14,18:05
140001130,Other Sexual Offense,2/13/14 16:06,700 Block ALL AMERICA WY,Sunnyvale Department of Public Safety,2/13/14,16:06
140001082,Breaking & Entering,2/12/14 18:40,100 Block ACALANES DR,Sunnyvale Department of Public Safety,2/12/14,18:40
140001078,Theft from Vehicle,2/12/14 18:01,1200 Block LAKESIDE DR,Sunnyvale Department of Public Safety,2/12/14,18:01
140001076,Breaking & Entering,2/12/14 16:00,100 Block PIEDRA DR,Sunnyvale Department of Public Safety,2/12/14,16:00
140001063,Theft from Vehicle,2/12/14 10:27,100 Block PASITO TE,Sunnyvale Department of Public Safety,2/12/14,10:27
140001049,Theft from Vehicle,2/11/14 19:58,1200 Block KIFER RD,Sunnyvale Department of Public Safety,2/11/14,19:58
140001034,Theft from Vehicle,2/10/14 19:59,1200 Block CORONADO DR,Sunnyvale Department of Public Safety,2/10/14,19:59
140001032,Assault,2/10/14 19:08,600 Block GRAPE AV,Sunnyvale Department of Public Safety,2/10/14,19:08
140001013,Theft from Vehicle,2/10/14 7:43,1200 Block LAKESIDE DR,Sunnyvale Department of Public Safety,2/10/14,7:43
140001014,Assault,2/10/14 7:31,500 Block N FAIR OAKS AV,Sunnyvale Department of Public Safety,2/10/14,7:31
140000991,Breaking & Entering,2/8/14 19:57,700 Block E EL CAMINO REAL,Sunnyvale Department of Public Safety,2/8/14,19:57
140000976,Breaking & Entering,2/8/14 9:42,600 Block E MC KINLEY AV,Sunnyvale Department of Public Safety,2/8/14,9:42
140000965,Breaking & Entering,2/7/14 20:49,800 Block OLD SAN FRANCISCO RD,Sunnyvale Department of Public Safety,2/7/14,20:49
140000960,Theft from Vehicle,2/7/14 16:26,1300 Block BITTERN DR,Sunnyvale Department of Public Safety,2/7/14,16:26
140000881,Theft from Vehicle,2/5/14 0:07,700 Block SUNNYVALE SARATOGA RD,Sunnyvale Department of Public Safety,2/5/14,0:07
140000855,Theft,2/3/14 21:50,100 Block E FREMONT AV,Sunnyvale Department of Public Safety,2/3/14,21:50
140000845,Theft from Vehicle,2/3/14 16:48,200 Block W MC KINLEY AV,Sunnyvale Department of Public Safety,2/3/14,16:48
